most RBS --- O
precious JJ --- O
thing NN --- O
i PRP --- O
lost VBD --- O
was VBD --- O
my PRP$ --- O
car NN --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
stuck VBN --- O
in IN --- O
mud NN --- O
and CC --- O
filled VBN --- O
with IN --- O
water NN --- B.event.flood
, , --- O
and CC --- O
now RB --- O
it PRP --- O
wo MD --- O
n't RB --- O
start VB --- O
. . --- O
<utt>
i PRP --- O
'm VBP --- O
not RB --- O
working VBG --- O
at IN --- O
the DT --- O
moment NN --- O
and CC --- O
i PRP --- O
do VBP --- O
n't RB --- O
have VB --- O
money NN --- O
, , --- O
so RB --- O
i PRP --- O
ca MD --- O
n't RB --- O
fix VB --- O
it PRP --- O
. . --- O
<utt>
it PRP --- O
's VBZ --- O
nobody NN --- O
's POS --- O
fault NN --- O
, , --- O
but CC --- O
i PRP --- O
'm VBP --- O
worried JJ --- O
that IN --- O
it PRP --- O
might MD --- O
happen VB --- O
again RB --- O
. . --- O
<utt>
the DT --- O
local JJ --- O
government NN --- O
could MD --- O
do VB --- O
more JJR --- O
to TO --- O
protect VB --- O
us PRP --- O
. . --- O
<utt>
the DT --- O
system NN --- O
here RB --- O
is VBZ --- O
badly RB --- O
designed VBN --- O
. . --- O
<utt>
if IN --- O
you PRP --- O
build VBP --- O
homes NNS --- O
here RB --- O
, , --- O
you PRP --- O
must MD --- O
make VB --- O
a DT --- O
way NN --- O
for IN --- O
the DT --- O
water NN --- O
to TO --- O
run VB --- O
. . --- O
<utt>
david NNP PERSON O
smith NNP PERSON O
<utt>
philippine JJ --- B.loc.focus
typhoon NN --- B.event.flood
toll NN --- O
rises VBZ --- O
. . --- O
<utt>
hundreds NNS --- O
of IN --- O
people NNS --- O
are VBP --- O
feared VBN --- O
dead JJ --- O
after IN --- O
typhoon NNP --- B.event.flood
durian NNP --- I.event.flood
swept VBD --- O
across IN --- O
the DT --- O
central JJ LOCATION B.loc.focus
philippines NNPS LOCATION I.loc.focus
on IN --- O
thursday NNP DATE B.time
, , --- O
causing VBG --- O
flash NN --- B.event.flood
floods NNS --- I.event.flood
and CC --- O
burying VBG --- O
villages NNS --- O
in IN --- O
waves NNS --- O
of IN --- O
muddy NN --- O
volcanic JJ --- O
ash NN --- O
and CC --- O
huge JJ --- O
rocks NNS --- O
. . --- O
<utt>
last JJ --- O
night NN --- O
the DT --- O
country NN --- O
's POS --- O
civil JJ --- O
defence NN --- O
office NN --- O
said VBD --- O
198 CD --- B.dmg.ppl.kill
people NNS --- O
had VBD --- O
died VBN --- O
, , --- O
with IN --- O
260 CD --- B.dmg.ppl.miss
missing VBG --- O
, , --- O
but CC --- O
the DT --- O
death NN --- O
toll NN --- O
was VBD --- O
expected VBN --- O
to TO --- O
rise VB --- O
. . --- O
<utt>
" NN --- O
there EX --- O
are VBP --- O
a DT --- O
lot NN --- O
of IN --- O
conflicting VBG --- O
reports NNS --- O
but CC --- O
, , --- O
looking VBG --- O
at IN --- O
the DT --- O
trend NN --- O
, , --- O
we PRP --- O
could MD --- O
have VB --- O
about RB --- B.dmg.ppl.kill
300 CD --- I.dmg.ppl.kill
to TO --- I.dmg.ppl.kill
400 CD --- I.dmg.ppl.kill
people NNS --- O
dead JJ --- O
by IN --- O
tonight NN --- O
, , --- O
" NNP --- O
richard NNP PERSON O
gordon NNP PERSON O
, , --- O
head NN --- O
of IN --- O
the DT --- O
local JJ --- O
red NNP ORGANIZATION O
cross NNP ORGANIZATION O
, , --- O
said VBD --- O
in IN --- O
a DT --- O
tv NN --- O
interview NN --- O
. . --- O
<utt>
glen NNP PERSON O
rabonza NNP PERSON O
, , --- O
head NN --- O
of IN --- O
the DT --- O
civil JJ --- O
defence NN --- O
office NN --- O
, , --- O
said VBD --- O
rescue NN --- O
workers NNS --- O
were VBD --- O
struggling VBG --- O
to TO --- O
pull VB --- O
people NNS --- O
from IN --- O
the DT --- O
debris NN --- O
, , --- O
and CC --- O
president NNP --- O
gloria NNP PERSON O
arroyo NNP PERSON O
ordered VBD --- O
the DT --- O
military NN --- O
to TO --- O
help VB --- O
reach VB --- O
those DT --- O
in IN --- O
submerged JJ --- O
villages NNS --- O
. . --- O
<utt>
more JJR --- B.dmg.ppl.kill
than IN --- I.dmg.ppl.kill
100 CD --- I.dmg.ppl.kill
people NNS --- O
died VBD --- O
after IN --- O
mudslides NNS --- O
struck VBD --- O
several JJ --- O
villages NNS --- B.loc.supp
on IN --- O
the DT --- O
slopes NNS --- B.loc.supp
of IN --- O
the DT --- O
mayon NNP LOCATION B.loc.focus
volcano NN --- I.loc.focus
. . --- O
<utt>
" VB --- O
the DT --- O
disaster NN --- O
covered VBD --- O
almost RB --- O
every DT --- O
corner NN --- O
of IN --- O
this DT --- O
province NN --- O
- : --- O
rampaging NN --- B.event.flood
floods NNS --- I.event.flood
, , --- O
falling VBG --- O
trees NNS --- B.dmg.prop
, , --- O
damaged VBN --- O
houses NNS --- B.dmg.prop
, , --- O
" NNP --- O
fernando NNP PERSON O
gonzalez NNP PERSON O
, , --- O
governor NN --- O
of IN --- O
albay NNP LOCATION B.loc.focus
province NN --- I.loc.focus
, , --- O
the DT --- O
worst-hit JJ --- O
area NN --- O
, , --- O
was VBD --- O
quoted VBN --- O
as IN --- O
saying VBG --- O
by IN --- O
the DT --- O
associated NNP ORGANIZATION O
press NNP ORGANIZATION O
. . --- O
<utt>
" VB --- O
it PRP --- O
happened VBD --- O
very RB --- O
rapidly RB --- O
and CC --- O
many JJ --- O
people NNS --- O
did VBD --- O
not RB --- O
expect VB --- O
this DT --- O
because IN --- O
they PRP --- O
have VBP --- O
n't RB --- O
experienced VBN --- O
mud NN --- B.event.flood
flows NNS --- I.event.flood
in IN --- O
those DT --- O
areas NNS --- O
before IN --- O
. . --- O
<utt>
" NN --- O
reports NNS --- O
emerged VBD --- O
of IN --- O
residents NNS --- O
of IN --- O
padang NNP LOCATION O
village NN --- O
having VBG --- O
their PRP$ --- O
clothes NNS --- O
ripped VBD --- O
off RP --- O
as IN --- O
they PRP --- O
were VBD --- O
carried VBN --- O
away RB --- O
by IN --- O
muddy JJ --- O
flows NNS --- O
of IN --- O
volcanic JJ --- O
ash NN --- O
. . --- O
<utt>
" IN --- O
it PRP --- O
's VBZ --- O
terrible JJ --- O
, , --- O
" JJ --- O
noel NNP PERSON O
rosal NNP PERSON O
, , --- O
mayor NN --- O
of IN --- O
legazpi NNP --- O
city NN --- O
, , --- O
albay NNP LOCATION O
's POS --- O
capital NN --- O
, , --- O
told VBD --- O
ap NNP --- O
. . --- O
<utt>
" NNS --- O
based VBN --- O
on IN --- O
our PRP$ --- O
interviews NNS --- O
with IN --- O
residents NNS --- O
and CC --- O
village NN --- O
officials NNS --- O
, , --- O
more JJR --- B.dmg.ppl.kill
than IN --- I.dmg.ppl.kill
100 CD --- I.dmg.ppl.kill
people NNS --- O
were VBD --- O
killed VBN --- O
or CC --- O
[ VBN --- O
went VBD --- O
] JJ --- O
missing NN --- O
. . --- O
<utt>
" IN --- O
the DT --- O
typhoon NN --- B.event.flood
caused VBD --- O
havoc NN --- O
with IN --- O
phone NN --- B.dmg.prop
links NNS --- I.dmg.prop
, , --- O
power NN --- B.dmg.prop
lines NNS --- I.dmg.prop
and CC --- O
roads NNS --- B.dmg.prop
, , --- O
and CC --- O
the DT --- O
extent NN --- O
of IN --- O
the DT --- O
damage NN --- O
remained VBD --- O
unclear JJ --- O
. . --- O
<utt>
by IN --- O
last JJ TIME B.time
night NN TIME I.time
the DT --- O
storm NN --- B.event.flood
was VBD --- O
heading VBG --- O
to TO --- O
towards VB --- O
the DT --- O
south NNP LOCATION B.loc.other
china NNP LOCATION I.loc.other
sea NNP LOCATION I.loc.other
. . --- O
<utt>
it PRP --- O
was VBD --- O
expected VBN --- O
to TO --- O
weaken VB --- O
to TO --- O
a DT --- O
tropical JJ --- B.event.flood
storm NN --- I.event.flood
before IN --- O
striking VBG --- O
vietnam NNP LOCATION B.loc.other
on IN --- O
monday NNP DATE B.time
. . --- O
<utt>
fears NNS --- O
grow VBP --- O
for IN --- O
hundreds NNS --- O
of IN --- O
passengers NNS --- O
on IN --- O
philippine NNP --- O
ferry NN --- O
. . --- O
<utt>
anxious JJ --- O
relatives NNS --- O
crowded VBD --- O
the DT --- O
offices NNS --- O
of IN --- O
a DT --- O
shipping NN --- O
line NN --- O
today NN --- O
as IN --- O
fears NNS --- O
grew VBD --- O
for IN --- O
the DT --- O
fate NN --- O
of IN --- O
up IN --- O
to TO --- O
820 CD --- O
passengers NNS --- O
and CC --- O
crew VB --- O
aboard RB --- O
a DT --- O
ferry NN --- O
that WDT --- O
capsized VBD --- O
in IN --- O
a DT --- O
typhoon NN --- B.event.flood
that WDT --- O
lashed VBD --- O
the DT --- O
central JJ LOCATION B.loc.focus
philippines NNPS LOCATION I.loc.focus
. . --- O
<utt>
as IN --- O
darkness NN --- O
fell VBD --- O
, , --- O
hope NN --- O
was VBD --- O
fading VBG --- O
that IN --- O
any DT --- O
of IN --- O
the DT --- O
missing VBG --- O
would MD --- O
be VB --- O
found VBN --- O
alive JJ --- O
after IN --- O
a DT --- O
coastguard NN --- O
ship NN --- O
, , --- O
battling VBG --- O
huge JJ --- O
seas NNS --- O
and CC --- O
fierce JJ --- O
winds NNS --- O
, , --- O
finally RB --- O
reached VBD --- O
the DT --- O
mv NNP --- O
princess NNP --- O
of IN --- O
stars NNP --- O
to TO --- O
find VB --- O
only JJ --- O
its PRP$ --- O
bow NN --- O
jutting NN --- O
from IN --- O
the DT --- O
water NN --- O
several JJ --- O
miles NNS --- O
off RB --- O
shore NN --- O
. . --- O
<utt>
villagers NNS --- O
on IN --- O
sibuyan NNP --- O
island NN --- O
discovered VBD --- O
three CD --- O
survivors NNS --- O
, , --- O
but CC --- O
another DT --- O
six CD --- O
bodies NNS --- O
, , --- O
including VBG --- O
a DT --- O
man NN --- O
and CC --- O
woman NN --- O
who WP --- O
had VBD --- O
lashed VBN --- O
themselves PRP --- O
together RB --- O
, , --- O
were VBD --- O
found VBN --- O
washed VBN --- O
up RP --- O
on IN --- O
the DT --- O
shore NN --- O
. . --- O
<utt>
radio NNP --- O
contact NN --- O
with IN --- O
the DT --- O
23,824 CD --- O
- : --- O
tonne NN --- O
ferry NN --- O
was VBD --- O
lost VBN --- O
on IN --- O
saturday NNP DATE O
after IN --- O
its PRP$ --- O
engines NNS --- O
failed VBD --- O
and CC --- O
it PRP --- O
ran VBD --- O
aground RP --- O
on IN --- O
sandbank NN --- O
as IN --- O
typhoon NNP PERSON B.event.flood
fengshen NNP PERSON I.event.flood
, , --- O
packing VBG --- O
winds NNS --- O
gusting VBG --- O
up RB --- O
to TO --- O
121 CD --- O
mph NN --- O
, , --- O
battered VBD --- O
the DT LOCATION O
philippines NNPS LOCATION B.loc.focus
and CC --- O
whipped VBD --- O
up RB --- O
enormous JJ --- O
seas NNS --- O
. . --- O
<utt>
president NNP --- O
gloria NNP PERSON O
macapagal NNP PERSON O
arroyo NNP PERSON O
berated VBD --- O
the DT --- O
civil JJ --- O
defence NN --- O
and CC --- O
coastguard NN --- O
authorities NNS --- O
, , --- O
demanding VBG --- O
to TO --- O
know VB --- O
why WRB --- O
the DT --- O
cebu-bound NN --- O
ferry NN --- O
was VBD --- O
allowed VBN --- O
to TO --- O
leave VB --- O
port NN --- O
in IN --- O
manila NNP LOCATION O
on IN --- O
friday NNP DATE O
when WRB --- O
it PRP --- O
was VBD --- O
clear JJ --- O
that IN --- O
the DT --- O
typhoon NN --- O
, , --- O
the DT --- O
sixth NN --- O
this DT --- O
year NN --- O
, , --- O
would MD --- O
hit VB --- O
the DT --- O
country NN --- O
. . --- O
<utt>
last JJ --- O
night NN --- O
the DT --- O
philippines NNPS ORGANIZATION O
red NNP ORGANIZATION O
cross NNP ORGANIZATION O
said VBD --- O
at IN --- B.dmg.ppl.kill
least JJS --- I.dmg.ppl.kill
155 CD --- I.dmg.ppl.kill
people NNS --- O
across IN --- O
the DT --- O
sprawling NN --- O
archipelago NN --- O
had VBD --- O
been VBN --- O
killed VBN --- O
by IN --- O
the DT --- O
high JJ --- O
winds NNS --- O
and CC --- O
torrential JJ --- B.event.flood
rains NNS --- I.event.flood
that WDT --- O
ripped VBD --- O
off RP --- O
roofs NN --- O
and CC --- O
triggered VBD --- O
deadly RB --- B.event.flood
mudslides NNS --- I.event.flood
and CC --- O
flash JJ --- B.event.flood
flooding NN --- I.event.flood
. . --- O
<utt>
thousands NNS --- O
more RBR --- O
were VBD --- O
made VBN --- O
homeless NN --- O
by IN --- O
the DT --- O
storm NN --- O
. . --- O
<utt>
officials NNS --- O
from IN --- O
sulpicio NNP ORGANIZATION O
lines NNP ORGANIZATION O
, , --- O
the DT --- O
ferry NN --- O
's POS --- O
owners NNS --- O
, , --- O
said VBD --- O
the DT --- O
ship NN --- O
's POS --- O
manifest JJS --- O
showed VBN --- O
there EX --- O
were VBD --- O
626 CD --- O
passengers NNS --- O
and CC --- O
121 CD --- O
crew NNS --- O
aboard RB --- O
when WRB --- O
it PRP --- O
set VBD --- O
sail NN --- O
, , --- O
but CC --- O
local JJ --- O
reports NNS --- O
said VBD --- O
the DT --- O
number NN --- O
could MD --- O
have VB --- O
been VBN --- O
as RB --- O
high JJ --- O
as IN --- O
820 CD --- O
. . --- O
<utt>
coastguards NNS --- O
lost VBN --- O
contact NN --- O
with IN --- O
the DT --- O
ship NN --- O
about IN --- O
12.30 CD --- O
pm NN --- O
( ( --- O
0530 CD DATE O
bst NNP ORGANIZATION O
) ) --- O
yesterday NN --- O
after IN --- O
the DT --- O
captain NN --- O
reported VBD --- O
engine NN --- O
failure NN --- O
and CC --- O
said VBD --- O
his PRP$ --- O
vessel NN --- O
was VBD --- O
drifting VBG --- O
helplessly RB --- O
in IN --- O
the DT --- O
stormy NN --- O
seas NN --- O
. . --- O
<utt>
fuel NN --- O
and CC --- O
other JJ --- O
cargo NN --- O
was VBD --- O
dumped VBN --- O
overboard RB --- O
in IN --- O
an DT --- O
effort NN --- O
to TO --- O
lighten VB --- O
the DT --- O
load NN --- O
. . --- O
<utt>
a DT --- O
rescue NN --- O
effort NN --- O
by IN --- O
a DT --- O
coastguard NN --- O
ship NN --- O
was VBD --- O
beaten VBN --- O
back RP --- O
by IN --- O
the DT --- O
ferocious JJ --- O
weather NN --- O
and CC --- O
it PRP --- O
was VBD --- O
not RB --- O
until IN --- O
today NN --- O
that IN --- O
the DT --- O
first JJ --- O
of IN --- O
four CD --- O
coastguard NN --- O
ships NNS --- O
reached VBD --- O
the DT --- O
area NN --- O
. . --- O
<utt>
sibuyan JJ --- O
islanders NNS --- O
could MD --- O
see VB --- O
the DT --- O
stricken JJ --- O
ferry NN --- O
's POS --- O
remains NNS --- O
, , --- O
but CC --- O
could MD --- O
not RB --- O
put VB --- O
to TO --- O
sea VB --- O
in IN --- O
the DT --- O
storm NN --- O
. . --- O
<utt>
several JJ --- O
dozen NN --- O
relatives NNS --- O
of IN --- O
the DT --- O
passengers NNS --- O
waited VBD --- O
for IN --- O
word NN --- O
at IN --- O
the DT --- O
manila NNP LOCATION O
offices NNS --- O
of IN --- O
sulpicio NNP ORGANIZATION O
lines NNP ORGANIZATION O
, , --- O
some DT --- O
weeping VBG --- O
quietly RB --- O
as IN --- O
time NN --- O
passed VBN --- O
and CC --- O
they PRP --- O
began VBD --- O
to TO --- O
fear VB --- O
the DT --- O
worst JJS --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
'm VBP --- O
very RB --- O
worried JJ --- O
. . --- O
<utt>
i PRP --- O
need VBP --- O
to TO --- O
know VB --- O
what WP --- O
happened VBD --- O
to TO --- O
my PRP$ --- O
family NN --- O
, , --- O
" NNP --- O
said VBD --- O
felino NNP PERSON O
farionin NNP PERSON O
, , --- O
his PRP$ --- O
voice NN --- O
cracking NN --- O
. . --- O
<utt>
his PRP$ --- O
wife NN --- O
, , --- O
son NN --- O
and CC --- O
four CD --- O
in-laws NN --- O
were VBD --- O
on IN --- O
the DT --- O
ferry NN --- O
. . --- O
<utt>
another DT --- O
relative NN --- O
, , --- O
lina NNP PERSON O
salinas NNP PERSON O
, , --- O
said VBD --- O
she PRP --- O
had VBD --- O
seen VBN --- O
off RP --- O
her PRP$ --- O
sister NN --- O
on IN --- O
the DT --- O
22 CD --- O
- : --- O
hour NN --- O
voyage NN --- O
, , --- O
aware JJ --- O
there EX --- O
was VBD --- O
a DT --- O
typhoon NN --- B.event.flood
alert NN --- O
, , --- O
but CC --- O
discounted VBD --- O
it PRP --- O
as IN --- O
it PRP --- O
was VBD --- O
only RB --- O
the DT --- O
lowest JJS --- O
level NN --- O
: : --- O
number NN --- O
one CD --- O
. . --- O
<utt>
" NN --- O
we PRP --- O
knew VBD --- O
it PRP --- O
was VBD --- O
signal JJ --- O
' '' --- O
number NN --- O
one CD --- O
' '' --- O
at IN --- O
the DT --- O
time NN --- O
, , --- O
but CC --- O
we PRP --- O
were VBD --- O
not RB --- O
really RB --- O
worried JJ --- O
because IN --- O
it PRP --- O
was VBD --- O
not RB --- O
raining VBG --- O
here RB --- O
at IN --- O
all DT --- O
, , --- O
" NNP --- O
she PRP --- O
said VBD --- O
. . --- O
<utt>
" NN --- O
but CC --- O
the DT --- O
ship NN --- O
should MD --- O
not RB --- O
have VB --- O
been VBN --- O
allowed VBN --- O
to TO --- O
leave VB --- O
. . --- O
<utt>
" NN --- O
in IN --- O
a DT --- O
conference NN --- O
call NN --- O
with IN --- O
officials NNS --- O
played VBD --- O
live VBP --- O
on IN --- O
national JJ --- O
radio NN --- O
, , --- O
president NNP --- O
arroyo NNP PERSON O
was VBD --- O
angry JJ --- O
and CC --- O
equally RB --- O
puzzled VBD --- O
that IN --- O
the DT --- O
ship NN --- O
had VBD --- O
been VBN --- O
given VBN --- O
the DT --- O
go-ahead JJ --- O
to TO --- O
venture NN --- O
out RP --- O
in IN --- O
such JJ --- O
at IN --- O
such PDT --- O
a DT --- O
perilous JJ --- O
time NN --- O
. . --- O
<utt>
" JJ --- O
why WRB --- O
did VBD --- O
you PRP --- O
allow VB --- O
it PRP --- O
to TO --- O
sail VB --- O
and CC --- O
why WRB --- O
was VBD --- O
there EX --- O
no DT --- O
ample NN --- O
warning VBG --- O
? . --- O
" IN --- O
she PRP --- O
asked VBD --- O
civil JJ --- O
defence NN --- O
and CC --- O
coastguard NN --- O
chiefs NNS --- O
during IN --- O
the DT --- O
briefing NN --- O
on IN --- O
the DT --- O
disaster NN --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
want VBP --- O
answers NNS --- O
. . --- O
<utt>
" IN --- O
the DT --- O
mounting VBG --- O
death NN --- O
toll NN --- O
across IN --- O
the DT --- O
country NN --- O
included VBD --- O
59 CD --- B.dmg.ppl.kill
in IN --- O
the DT --- O
province NN --- B.loc.focus
of IN --- I.loc.focus
iloilo NNP LOCATION I.loc.focus
, , --- O
where WRB --- O
another DT --- O
40 CD --- O
people NNS --- O
were VBD --- O
also RB --- O
missing VBG --- O
, , --- O
with IN --- O
most JJS --- O
towns NNS --- O
in IN --- O
the DT --- O
area NN --- O
covered VBD --- O
in IN --- O
flood NN --- B.event.flood
waters NNS --- I.event.flood
left VBN --- O
by IN --- O
the DT --- O
relentless NN --- O
downpour NN --- O
. . --- O
<utt>
" JJ --- O
iloilo NNP --- B.loc.focus
is VBZ --- O
like IN --- O
an DT --- O
ocean NN --- O
, , --- O
" NNP --- O
said VBD --- O
the DT --- O
province NN --- O
's POS --- O
governor NN --- O
, , --- O
neil NNP PERSON O
tupaz NNP PERSON O
. . --- O
<utt>
" NN --- O
this DT --- O
is VBZ --- O
the DT --- O
worst JJS --- O
disaster NN --- O
we PRP --- O
have VBP --- O
had VBN --- O
in IN --- O
our PRP$ --- O
history NN --- O
. . --- O
<utt>
" NN --- O
in IN --- O
neighbouring VBG --- O
capiz NNP LOCATION O
more JJR --- B.dmg.prop
than IN --- I.dmg.prop
2,000 CD --- I.dmg.prop
houses NNS --- I.dmg.prop
were VBD --- O
destroyed VBN --- O
in IN --- O
the DT --- O
main JJ --- O
town NN --- O
, , --- O
while IN --- O
officials NNS --- O
were VBD --- O
having VBG --- O
difficulty NN --- O
making VBG --- O
any DT --- O
contact NN --- O
at IN --- O
all DT --- O
with IN --- O
communities NNS --- O
in IN --- O
more JJR --- O
remote JJ --- O
districts NNS --- O
. . --- O
<utt>
" IN --- O
the DT --- O
flooding NN --- B.event.flood
is VBZ --- O
massive JJ --- O
, , --- O
" NNP --- O
said VBD --- O
maria NNP PERSON O
barnes NNP PERSON O
, , --- O
a DT --- O
development NN --- O
officer NN --- O
for IN --- O
the DT --- O
local JJ --- O
government NN --- O
. . --- O
<utt>
" JJ --- O
roads NNP --- B.dmg.prop
are VBP --- O
impassable JJ --- O
so IN --- O
we PRP --- O
cannot VBP --- O
penetrate VB --- O
the DT --- O
municipalities NNS --- O
. . --- O
<utt>
some DT --- O
areas NNS --- O
are VBP --- O
in IN --- O
waist-deep JJ --- B.event.flood
waters NNS --- I.event.flood
; : --- O
only RB --- O
10 CD --- O
- : --- O
wheeler NN --- O
trucks NNS --- O
can MD --- O
be VB --- O
used VBN --- O
. . --- O
<utt>
" RB --- O
much RB --- O
of IN --- O
manila NNP LOCATION B.loc.focus
was VBD --- O
without IN --- O
power NN --- B.dmg.prop
after IN --- O
the DT --- O
typhoon NN --- B.event.flood
struck VBD --- O
a DT --- O
glancing NN --- O
blow NN --- O
. . --- O
<utt>
traffic JJ --- O
lights NNS --- O
were VBD --- O
out RB --- O
across IN --- O
the DT --- O
city NN --- O
and CC --- O
passengers NNS --- O
at IN --- O
the DT --- O
main JJ --- O
airport NN --- O
were VBD --- O
relying VBG --- O
on IN --- O
generators NNS --- O
as IN --- O
they PRP --- O
crammed VBD --- O
into IN --- O
the DT --- O
terminal JJ --- O
awaiting NN --- O
delayed VBD --- O
or CC --- O
rescheduled VBD --- O
flights NNS --- O
after IN --- O
many JJ --- O
were VBD --- O
cancelled VBN --- O
. . --- O
<utt>
two CD --- O
of IN --- O
the DT --- O
survivors NNS --- O
who WP --- O
made VBD --- O
it PRP --- O
the DT --- O
several JJ --- O
miles NNS --- O
to TO --- O
shore VB --- O
on IN --- O
sibuyan NNP LOCATION O
island NN LOCATION O
said VBD --- O
they PRP --- O
had VBD --- O
grave VBP --- O
fears NNS --- O
for IN --- O
the DT --- O
hundreds NNS --- O
of IN --- O
passengers NNS --- O
still RB --- O
missing VBG --- O
. . --- O
<utt>
they PRP --- O
said VBD --- O
hundreds NNS --- O
were VBD --- O
trapped VBN --- O
inside IN --- O
the DT --- O
ferry NN --- O
, , --- O
which WDT --- O
capsized VBD --- O
after IN --- O
hitting VBG --- O
a DT --- O
sandbank NN --- O
, , --- O
overturning VBG --- O
in IN --- O
the DT --- O
mountainous JJ --- O
seas NNS --- O
. . --- O
<utt>
one CD --- O
of IN --- O
the DT --- O
passengers NNS --- O
, , --- O
jesus NNP PERSON O
gica NNP PERSON O
, , --- O
said VBD --- O
he PRP --- O
was VBD --- O
worried VBN --- O
that IN --- O
most JJS --- O
of IN --- O
those DT --- O
on IN --- O
board NN --- O
may MD --- O
have VB --- O
been VBN --- O
trapped VBN --- O
below IN --- O
decks NNS --- O
when WRB --- O
the DT --- O
ferry NN --- O
rolled VBD --- O
on IN --- O
to TO --- O
its PRP$ --- O
side NN --- O
. . --- O
<utt>
" NN --- O
there EX --- O
were VBD --- O
many JJ --- O
of IN --- O
us PRP --- O
who WP --- O
jumped VBD --- O
overboard RB --- O
, , --- O
but CC --- O
we PRP --- O
were VBD --- O
separated VBN --- O
because IN --- O
of IN --- O
the DT --- O
big JJ --- O
waves NNS --- O
, , --- O
" NN --- O
he PRP --- O
said VBD --- O
. . --- O
<utt>
" VB --- O
the DT --- O
others NNS --- O
were VBD --- O
also RB --- O
able JJ --- O
to TO --- O
board NN --- O
the DT --- O
life NN --- O
rafts NNS --- O
, , --- O
but CC --- O
it PRP --- O
was VBD --- O
useless JJ --- O
because IN --- O
the DT --- O
strong JJ --- O
winds NNS --- O
flipped VBD --- O
them PRP --- O
over RP --- O
. . --- O
<utt>
" NNS --- O
but CC --- O
reynato NNP PERSON O
lanoria NNP PERSON O
, , --- O
one CD --- O
of IN --- O
the DT --- O
ship NN --- O
's POS --- O
crew NN --- O
who WP --- O
worked VBD --- O
as IN --- O
a DT --- O
janitor NN --- O
, , --- O
guessed VBD --- O
that IN --- O
as RB --- O
many JJ --- O
as IN --- O
one CD --- O
hundred NN --- O
could MD --- O
have VB --- O
survived VBN --- O
when WRB --- O
they PRP --- O
escaped VBD --- O
the DT --- O
sinking NN --- O
ship NN --- O
, , --- O
though RB --- O
many JJ --- O
others NNS --- O
were VBD --- O
trapped VBN --- O
inside RB --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
think VBP --- O
they PRP --- O
're VBP --- O
all DT --- O
dead JJ --- O
by IN --- O
now RB --- O
, , --- O
" FW --- O
lanoria NNP --- O
told VBD --- O
a DT --- O
local JJ --- O
radio NN --- O
station NN --- O
after IN --- O
explaining VBG --- O
he PRP --- O
had VBD --- O
survived VBN --- O
by IN --- O
jumping VBG --- O
in IN --- O
the DT --- O
sea NN --- O
and CC --- O
managing VBG --- O
to TO --- O
reach VB --- O
a DT --- O
life NN --- O
raft NN --- O
. . --- O
<utt>
he PRP --- O
told VBD --- O
how WRB --- O
he PRP --- O
had VBD --- O
been VBN --- O
on IN --- O
the DT --- O
upper JJ --- O
deck NN --- O
when WRB --- O
the DT --- O
crew NN --- O
ordered VBD --- O
passengers NNS --- O
to TO --- O
don VB --- O
their PRP$ --- O
life-jackets NNS --- O
at IN --- O
around IN --- O
11.30 CD --- O
am VBP --- O
yesterday NN --- O
, , --- O
shortly RB --- O
before IN --- O
the DT --- O
vessel NN --- O
listed VBN --- O
, , --- O
causing VBG --- O
many JJ --- O
children NNS --- O
and CC --- O
the DT --- O
elderly JJ --- O
to TO --- O
fall VB --- O
on IN --- O
the DT --- O
slippery NN --- O
, , --- O
rain-swept JJ --- O
deck NN --- O
. . --- O
<utt>
388 CD --- B.dmg.ppl.kill
dead JJ --- O
in IN --- O
philippine NNP LOCATION B.loc.focus
mudslides NNS --- B.event.flood
. . --- O
<utt>
hundreds NNS --- B.dmg.ppl.kill
of IN --- O
people NNS --- O
were VBD --- O
reported VBN --- O
dead JJ --- O
today NN --- B.time
after IN --- O
volcanic JJ --- O
mudslides NNS --- B.event.flood
triggered VBN --- O
by IN --- O
a DT --- O
powerful JJ --- O
hurricane NN --- B.event.flood
wreaked VBD --- O
havoc NN --- O
in IN --- O
the DT LOCATION O
philippines NNPS LOCATION B.loc.focus
. . --- O
<utt>
the DT --- O
red NNP ORGANIZATION O
cross NNP ORGANIZATION O
said VBD --- O
at IN --- B.dmg.ppl.kill
least JJS --- I.dmg.ppl.kill
388 CD --- I.dmg.ppl.kill
people NNS --- O
had VBD --- O
died VBN --- O
after IN --- O
rivers NNS --- O
of IN --- O
mud NN --- O
as RB --- O
high JJ --- O
as IN --- O
rooftops NNS --- O
swept VBP --- O
through IN --- O
villages NNS --- B.loc.focus
surrounding VBG --- I.loc.focus
the DT --- I.loc.focus
mayon NNP LOCATION I.loc.focus
volcano NN --- I.loc.focus
, , --- O
190 CD --- O
miles NNS --- O
south-east RB --- O
of IN --- O
manila NNP LOCATION O
, , --- O
in IN --- O
albay NNP LOCATION B.loc.focus
province NN --- I.loc.focus
. . --- O
<utt>
" VB --- O
our PRP$ --- O
rescue NN --- O
teams NNS --- O
are VBP --- O
overstretched VBN --- O
rescuing VBG --- O
people NNS --- O
on IN --- O
rooftops NNS --- O
, , --- O
" VBP --- O
the DT --- O
head NN --- O
of IN --- O
the DT --- O
office NN --- O
of IN --- O
